Transaction_ID,Date,Store,Branch_ID,Sales_Channel,Product_ID,Product_Category,Product_Name,Brand,Unit_Cost,Unit_Price,Units_Sold,Revenue,Cost_of_Sales,Profit,Discount_Applied,Payment_Method,Transaction_Time,Customer_ID,Customer_Name,Gender,Age,Marital_Status,Occupation,Income_Level,Customer_Segment,Loyalty_Score,Stock_Available,Reorder_Level,Supplier,Restock_Frequency,Promotion_Type,Campaign_Name,Campaign_Spend,Customer_Response,Ad_Channel,Month,Year,Quarter,Weekday,Holiday_Period,Repeat_Purchase,Satisfaction_Score,Computed_Revenue,Region
T2386,2024-05-12,Port Harcourt,PO001,In-store,P3148,Fashion,Suit,Puma,39613.364170699104,50740.03089303512,8,405920.24714428093,316906.91336559283,89013.3337786881,0,POS,9:20:34,C6678,Grace Agina,F,24.0,Single,Student,High,Regular,53.0,159,54,FashionBase Ltd,7,Loyalty Offer,NaijaDeals,995292,Yes,Radio,May,2024,Q2,Sunday,True,False,3.5,5014.96,South-South
T2387,2023-08-17,Lagos,LA010,In-store,P2760,Electronics,Laptop,Apple,567744.0182316516,748840.0859490846,11,8237240.945439931,6245184.200548168,1992056.7448917627,1,POS,19:39:10,C5915,Victor Aliyu,F,33.0,Single,Student,High,VIP,77.0,218,39,TechWorld Nigeria,14,Loyalty Offer,WeekendRush,585551,No,Email,August,2023,Q3,Thursday,True,False,4.2,416.07,South-West
T2388,2023-04-18,Port Harcourt,PO004,Online,P9951,Sports,Football,Puma,99846.63151203442,127549.92213364391,18,2295898.5984055903,1797239.3672166197,498659.2311889706,1,Online,16:28:33,C3859,Grace James,F,31.0,Single,Teacher,High,Occasional,62.0,115,80,GameHub Africa,7,Loyalty Offer,MegaSaver,388859,Yes,Radio,April,2023,Q2,Tuesday,False,True,3.0,2059.04,South-South
T2389,2023-06-21,Benin,BE010,Online,P6920,Electronics,Laptop,HP,153490.46684829018,191840.43232701137,16,3069446.917232182,2455847.469572643,613599.4476595391,0,POS,10:28:06,C8662,John Eze,M,46.0,Married,Student,Medium,VIP,82.0,293,70,GameHub Africa,14,Loyalty Offer,CustomerLove,673955,No,Social Media,June,2023,Q2,Wednesday,True,True,3.1,6549.75,South-South
T2390,2024-03-10,Port Harcourt,PO008,Online,P1769,Groceries,Rice,Golden Penny,29889.053175546167,37097.76696332995,9,333879.9026699696,269001.4785799155,64878.42409005412,1,Cash,18:30:15,C4810,Aisha Agina,F,34.0,Married,Designer,Medium,VIP,79.0,71,66,FoodPro Distributors,7,Discount,FestiveBonanza,270849,Yes,Social Media,March,2024,Q1,Sunday,True,False,4.0,1634.94,South-South
T2391,2024-04-22,Abuja,AB003,Online,P5139,Toys,Action Figure,Lego,14982.17414309193,19115.62209242154,13,248503.08720148003,194768.2638601951,53734.82334128494,1,Online,13:26:23,C7203,Emeka Eze,F,60.0,Married,Banker,Medium,VIP,41.0,89,74,TechWorld Nigeria,30,Flash Sale,FestiveBonanza,917951,Yes,Social Media,April,2024,Q2,Monday,True,True,4.5,7227.36,North-Central
T2392,2023-04-12,Lagos,LA003,In-store,P6415,Toys,Board Game,Hasbro,28137.71088819452,35431.72572717687,22,779497.9659978912,619029.6395402794,160468.32645761175,1,Cash,20:18:09,C9418,Victor Agina,F,36.0,Single,Civil Servant,Medium,Occasional,84.0,140,36,FoodPro Distributors,14,Flash Sale,SummerBlast,337052,No,Email,April,2023,Q2,Wednesday,False,False,3.9,7269.84,South-West
T2393,2024-06-07,Lagos,LA008,In-store,P8046,Sports,Football,Adidas,76550.55321885849,95022.07241776556,24,2280529.7380263736,1837213.2772526038,443316.46077376977,0,Transfer,15:39:51,C3981,Tolu Aliyu,M,22.0,Married,Engineer,High,VIP,42.0,292,76,TechWorld Nigeria,30,Discount,WeekendRush,299647,No,Social Media,June,2024,Q2,Friday,False,False,3.5,1619.4,South-West
T2394,2023-10-02,Ibadan,IB006,Online,P8447,Sports,Gym Mat,Puma,20963.549860010175,26158.38893686882,11,287742.27830555703,230599.04846011192,57143.22984544511,1,Cash,21:01:52,C7470,Grace Agina,M,32.0,Married,Designer,High,Regular,80.0,131,77,FoodPro Distributors,30,Loyalty Offer,CustomerLove,951023,No,SMS,October,2023,Q4,Monday,True,True,4.5,6945.57,South-West
T2395,2024-09-04,Kano,KA005,In-store,P4171,Electronics,Generator,Samsung,781843.2182228168,1050472.2400378122,10,10504722.400378121,7818432.1822281685,2686290.2181499526,1,Transfer,15:22:12,C3573,Victor Ibrahim,M,38.79889042995839,Married,Teacher,Low,VIP,49.0,242,48,TechWorld Nigeria,14,Flash Sale,CustomerLove,346278,No,Social Media,September,2024,Q3,Wednesday,True,False,4.7,6415.08,North-West
T2397,2023-01-17,Benin,BE003,In-store,P2637,Sports,Tennis Racket,Puma,83480.668384785,107962.97177195348,12,1295555.6612634417,1001768.0206174201,293787.6406460216,1,Online,15:12:52,C7394,Emeka Eze,M,18.0,Single,Designer,Medium,Regular,54.0,251,37,TechWorld Nigeria,7,None,FestiveBonanza,614120,No,Radio,January,2023,Q1,Tuesday,False,False,3.8,9582.98,South-South
T2398,2023-11-26,Ibadan,IB006,Online,P4853,Fashion,Jeans,Nike,74004.460762636,97075.64229286708,16,1553210.2766858733,1184071.372202176,369138.9044836974,1,Online,20:48:14,C5193,David Adeniyi,M,58.0,Married,Banker,Low,Regular,51.0,211,35,FoodPro Distributors,30,None,FestiveBonanza,435461,Yes,Billboard,November,2023,Q4,Sunday,False,True,3.2,4909.58,South-West
T2399,2024-07-22,Ibadan,IB002,In-store,P8207,Electronics,Laptop,Samsung,1041964.3512014048,1403591.3015641496,23,32282599.93597544,23965180.07763231,8317419.858343128,1,Cash,19:05:23,C5853,Emeka Eze,M,27.0,Single,Teacher,High,Regular,71.0,196,73,MegaMart Supply,7,Loyalty Offer,FestiveBonanza,612663,Yes,Radio,July,2024,Q3,Monday,True,False,3.4,16733.68,South-West
T2400,2024-05-11,Ibadan,IB001,Online,P7514,Toys,Action Figure,Mattel,63146.69459132593,80994.6262196037,13,1052930.140854848,820907.0296872371,232023.11116761097,1,Cash,19:59:33,C3262,Victor Agina,F,23.0,Single,Banker,Low,Regular,92.0,275,58,GameHub Africa,30,Flash Sale,NaijaDeals,710910,Yes,SMS,May,2024,Q2,Saturday,False,True,4.4,7048.469999999999,South-West
T2401,2023-01-12,Enugu,EN004,Online,P5755,Sports,Basketball,Nike,106829.79854540928,136366.44683209405,10,1363664.4683209406,1068297.9854540927,295366.4828668479,1,Cash,17:46:40,C437,Grace Eze,F,49.0,Married,Doctor,High,Occasional,52.0,108,67,FashionBase Ltd,7,None,WeekendRush,376990,Yes,Radio,January,2023,Q1,Thursday,False,False,3.5,1899.7,South-East
T2402,2023-11-14,Benin,BE004,Online,P8811,Groceries,Noodles,Golden Penny,15434.739592747816,17951.061890956527,8,143608.49512765222,123477.91674198252,20130.578385669694,1,Cash,12:51:06,C3757,Emeka Olu,F,51.0,Single,Doctor,High,Occasional,98.0,246,77,FashionBase Ltd,14,None,MegaSaver,557644,Yes,Billboard,November,2023,Q4,Tuesday,False,False,4.7,5473.6,South-South
T2403,2024-08-14,Enugu,EN010,In-store,P7753,Toys,Board Game,Hasbro,23673.191129820938,28190.300293318218,10,281903.0029331822,236731.9112982094,45171.09163497278,1,Transfer,18:29:01,C3016,Emeka Aliyu,F,22.0,Married,Engineer,Low,Regular,84.0,187,30,TechWorld Nigeria,14,None,NaijaDeals,916125,No,Radio,August,2024,Q3,Wednesday,True,False,3.8,8202.0,South-East
T2404,2023-08-04,Port Harcourt,PO004,Online,P2884,Toys,Puzzle,Disney,72070.6723749847,86216.83107949849,10,862168.3107949849,720706.723749847,141461.5870451379,1,POS,12:23:08,C9039,Aisha Okafor,M,47.0,Married,Teacher,Medium,Occasional,89.0,166,78,GameHub Africa,30,Discount,MegaSaver,216217,Yes,SMS,August,2023,Q3,Friday,True,False,3.2,2733.2,South-South
T2405,2023-12-05,Enugu,EN002,In-store,P5293,Fashion,Sneakers,Adidas,16559.100691976997,22181.87961190809,3,66545.63883572427,49677.30207593099,16868.33675979328,1,POS,20:20:33,C1790,Grace Okafor,M,59.0,Single,Banker,High,Regular,95.0,148,48,GameHub Africa,30,Discount,WeekendRush,303863,Yes,Email,December,2023,Q4,Tuesday,False,True,3.3,898.8000000000001,South-East
T2406,2024-10-22,Enugu,EN009,Online,P7310,Sports,Tennis Racket,Nike,79074.92047471252,97923.78023592703,16,1566780.4837748324,1265198.7275954003,301581.75617943215,0,POS,8:50:51,C5639,Aisha Agina,M,38.79889042995839,Married,Banker,Low,Occasional,98.0,295,68,MegaMart Supply,7,Discount,MegaSaver,474123,Yes,Radio,October,2024,Q4,Tuesday,False,False,4.1,14266.74,South-East
T2407,2023-03-22,Port Harcourt,PO007,In-store,P8611,Electronics,Smart TV,HP,792691.9775136576,1059211.1604927992,19,20125012.049363185,15061147.572759496,5063864.476603689,1,Transfer,14:11:26,C4225,Chioma Olu,F,58.0,Married,Lawyer,Medium,VIP,73.0,42,30,GameHub Africa,7,Loyalty Offer,CustomerLove,770163,Yes,Social Media,March,2023,Q1,Wednesday,True,True,4.4,682.1999999999999,South-South
T2408,2024-12-27,Lagos,LA003,Online,P9815,Electronics,Generator,LG,383947.86814034823,499001.3869115561,22,10978030.512054235,8446853.099087661,2531177.4129665736,0,Online,17:47:10,C9048,David Aliyu,M,59.0,Single,Teacher,Low,VIP,69.0,105,43,GameHub Africa,14,None,WeekendRush,610609,Yes,Social Media,December,2024,Q4,Friday,False,False,3.1,2416.14,South-West
T2409,2024-04-29,Benin,BE001,In-store,P8296,Electronics,Laptop,Tecno,642062.5902194028,826837.2429478122,8,6614697.943582498,5136500.721755222,1478197.2218272751,1,POS,19:56:24,C2178,Tolu Olu,M,56.0,Married,Doctor,High,Occasional,66.0,122,65,GameHub Africa,30,None,WeekendRush,886826,No,Radio,April,2024,Q2,Monday,False,False,4.2,2232.4,South-South
T2410,2024-01-09,Lagos,LA006,In-store,P6889,Toys,Board Game,Mattel,102866.86017128479,125798.16732140936,5,628990.8366070468,514334.3008564239,114656.53575062286,1,Cash,18:38:01,C8692,Blessing Adeniyi,F,27.0,Single,Banker,Medium,Occasional,53.0,199,50,GameHub Africa,14,Loyalty Offer,SummerBlast,219451,Yes,Radio,January,2024,Q1,Tuesday,False,True,3.5,3510.64,South-West
T2411,2024-12-10,Kano,KA007,Online,P2056,Toys,Toy Car,Mattel,71365.17857247713,88319.22649016965,3,264957.67947050894,214095.5357174314,50862.143753077544,1,Transfer,21:16:59,C7767,Grace Adeniyi,M,59.0,Single,Doctor,Medium,Occasional,89.0,297,35,TechWorld Nigeria,30,Discount,MegaSaver,856759,Yes,Radio,December,2024,Q4,Tuesday,False,False,4.6,4498.84,North-West
T2412,2023-07-19,Port Harcourt,PO001,Online,P5218,Toys,Doll,Hasbro,80349.63484606365,99036.8818874476,6,594221.2913246856,482097.8090763819,112123.48224830366,0,Cash,16:40:42,C822,Grace Olu,F,29.0,Married,Student,High,Occasional,93.0,31,52,FoodPro Distributors,7,Discount,CustomerLove,721915,No,Billboard,July,2023,Q3,Wednesday,False,False,3.6,384.36,South-South
T2413,2024-06-20,Abuja,AB007,Online,P7121,Toys,Toy Car,Mattel,73048.51342674771,89114.5263170408,8,712916.2105363264,584388.1074139817,128528.1031223447,1,POS,12:45:11,C8295,Victor Ibrahim,F,56.0,Single,Teacher,Low,Regular,84.0,170,69,FashionBase Ltd,14,Discount,FestiveBonanza,341997,No,Social Media,June,2024,Q2,Thursday,True,False,4.8,4366.389999999999,North-Central
T2414,2024-04-10,Enugu,EN010,Online,P1829,Groceries,Cooking Oil,Dangote,55301.84268022627,68678.37750209057,2,137356.75500418115,110603.68536045254,26753.06964372861,1,Transfer,15:08:42,C5990,Tolu Aliyu,M,36.0,Married,Designer,Medium,Regular,64.0,294,68,TechWorld Nigeria,30,Discount,WeekendRush,259544,Yes,Email,April,2024,Q2,Wednesday,True,False,4.3,723.92,South-East
T2416,2023-09-25,Port Harcourt,PO009,Online,P5380,Electronics,Laptop,Tecno,1145854.493987122,1574201.0939602866,9,14167809.84564258,10312690.4458841,3855119.3997584805,1,Transfer,13:54:15,C7914,Blessing Olu,F,37.0,Married,Engineer,Low,VIP,43.0,142,48,FoodPro Distributors,30,Loyalty Offer,SummerBlast,813380,No,Radio,September,2023,Q3,Monday,False,False,3.9,747.09,South-South
T2417,2024-10-16,Port Harcourt,PO006,Online,P1577,Electronics,Refrigerator,LG,203763.42276243964,279000.65381454234,14,3906009.1534035928,2852687.918674155,1053321.2347294376,0,POS,16:41:28,C6418,Aisha James,F,20.0,Married,Student,High,VIP,94.0,206,71,GameHub Africa,14,Loyalty Offer,CustomerLove,492981,Yes,Billboard,October,2024,Q4,Wednesday,True,True,3.5,1086.1499999999999,South-South
T2418,2024-07-24,Ibadan,IB002,Online,P8569,Groceries,Noodles,Nestle,52405.36886263706,59964.511226985866,24,1439148.2694476608,1257728.8527032894,181419.4167443714,0,Transfer,17:09:28,C1426,Blessing Agina,M,42.0,Married,Designer,Medium,VIP,64.0,70,46,MegaMart Supply,30,None,CustomerLove,484482,No,SMS,July,2024,Q3,Wednesday,True,False,4.6,1548.1999999999998,South-West
T2419,2024-05-03,Enugu,EN007,In-store,P9284,Toys,Toy Car,Mattel,17360.202741971705,21473.139699156036,7,150311.97789409224,121521.41919380194,28790.558700290305,0,Online,18:20:10,C1435,David Okafor,F,47.0,Married,Banker,High,Regular,73.0,54,74,FoodPro Distributors,30,Discount,WeekendRush,229043,No,Billboard,May,2024,Q2,Friday,True,True,5.0,5644.31,South-East
T2420,2024-06-21,Lagos,LA003,Online,P2017,Fashion,Sneakers,Adidas,59595.98367431621,84754.08731496794,7,593278.6112047755,417171.88572021347,176106.72548456205,1,Cash,11:02:31,C8808,John Adeniyi,F,52.0,Married,Civil Servant,High,Regular,63.0,285,45,FoodPro Distributors,7,Discount,CustomerLove,928680,Yes,SMS,June,2024,Q2,Friday,False,True,3.3,4668.12,South-West
T2421,2023-02-16,Abuja,AB003,In-store,P4306,Fashion,Sneakers,Puma,63595.79173388494,90158.12773299389,7,631106.8941309572,445170.54213719454,185936.35199376266,1,Transfer,20:13:21,C6158,Blessing Agina,M,36.0,Married,Student,Medium,VIP,98.0,72,80,FashionBase Ltd,30,Flash Sale,CustomerLove,631651,Yes,Billboard,February,2023,Q1,Thursday,False,True,3.3,814.98,North-Central
T2422,2023-10-15,Lagos,LA002,In-store,P9596,Sports,Running Shoes,Adidas,96129.85201350668,117500.41519728287,7,822502.90638098,672908.9640945467,149593.9422864333,1,POS,11:46:23,C828,David Agina,F,42.0,Single,Banker,Medium,VIP,53.0,223,47,TechWorld Nigeria,30,None,WeekendRush,387934,No,Social Media,October,2023,Q4,Sunday,True,False,3.3,1987.98,South-West
T2423,2023-01-16,Port Harcourt,PO008,Online,P2561,Electronics,Laptop,HP,1030900.9698087486,1284469.8087671332,5,6422349.043835666,5154504.849043743,1267844.1947919233,1,Transfer,12:41:30,C2241,Aisha Eze,F,20.0,Married,Banker,High,Regular,50.0,98,40,FashionBase Ltd,7,Loyalty Offer,WeekendRush,577690,Yes,Social Media,January,2023,Q1,Monday,False,True,4.9,2492.6499999999996,South-South
T2424,2024-12-11,Abuja,AB009,Online,P6989,Toys,Action Figure,Hasbro,52581.37856195675,64660.439112095046,9,581943.9520088554,473232.40705761075,108711.54495124466,1,Transfer,13:22:25,C2315,Tolu Adeniyi,M,30.0,Married,Teacher,High,Regular,42.0,142,62,FashionBase Ltd,30,Discount,CustomerLove,361313,No,Billboard,December,2024,Q4,Wednesday,False,False,4.1,6760.48,North-Central
T2425,2024-02-05,Enugu,EN006,In-store,P6656,Toys,Toy Car,Lego,96674.44972675742,126059.32492202142,10,1260593.2492202143,966744.4972675742,293848.75195264013,1,Online,13:01:06,C8100,Aisha James,M,47.0,Single,Civil Servant,High,Regular,40.0,252,50,TechWorld Nigeria,14,None,WeekendRush,610704,No,SMS,February,2024,Q1,Monday,True,False,3.6,6131.599999999999,South-East
T2426,2023-03-27,Enugu,EN003,In-store,P4308,Toys,Puzzle,Disney,92350.11233009204,116108.1691364494,2,232216.3382728988,184700.2246601841,47516.11361271472,1,Online,21:54:06,C4842,Sarah Agina,F,33.0,Single,Teacher,Medium,VIP,84.0,146,54,MegaMart Supply,14,Discount,WeekendRush,295326,No,Billboard,March,2023,Q1,Monday,True,True,4.1,164.24,South-East
T2427,2023-09-07,Lagos,LA009,In-store,P3584,Groceries,Sugar,Indomie,20395.237783642722,23130.55096096442,7,161913.85672675096,142766.66448549906,19147.192241251905,1,POS,8:09:14,C6836,Emeka Ibrahim,M,26.0,Married,Student,Medium,VIP,49.0,87,79,TechWorld Nigeria,7,Discount,FestiveBonanza,399943,Yes,Email,September,2023,Q3,Thursday,True,True,3.5,2035.7400000000002,South-West
T2428,2024-01-26,Abuja,AB004,Online,P2570,Fashion,Jeans,Puma,46630.4199686802,62826.242585933,19,1193698.6091327271,885977.9794049239,307720.6297278033,1,Online,19:31:51,C5599,Aisha Olu,F,42.0,Single,Designer,Medium,VIP,77.0,212,48,TechWorld Nigeria,30,None,MegaSaver,808196,No,Billboard,January,2024,Q1,Friday,False,True,4.8,6562.17,North-Central
T2429,2023-12-01,Lagos,LA010,Online,P1651,Toys,Doll,Hasbro,85163.69210011668,106860.34145641196,17,1816625.8047590032,1447782.7657019836,368843.03905701963,1,POS,14:04:31,C980,David James,M,42.0,Single,Doctor,Medium,VIP,98.0,121,57,MegaMart Supply,30,Flash Sale,NaijaDeals,536856,No,Email,December,2023,Q4,Friday,False,True,4.1,2867.48,South-West
T2430,2024-09-20,Ibadan,IB003,In-store,P9232,Groceries,Flour,Dangote,59372.076747899126,70373.84968701062,20,1407476.9937402124,1187441.5349579826,220035.4587822298,0,POS,16:59:20,C1149,John Eze,M,38.79889042995839,Single,Doctor,Low,VIP,100.0,110,76,MegaMart Supply,7,Loyalty Offer,CustomerLove,229305,No,Billboard,September,2024,Q3,Friday,False,True,4.5,9256.5,South-West
T2431,2024-06-02,Benin,BE005,In-store,P5553,Fashion,Sneakers,Adidas,89052.330821484,125957.09980067064,20,2519141.9960134127,1781046.61642968,738095.3795837327,1,POS,21:44:41,C1319,Sarah Ibrahim,F,28.0,Single,Doctor,Medium,Regular,64.0,198,32,FashionBase Ltd,14,Flash Sale,WeekendRush,843414,Yes,Billboard,June,2024,Q2,Sunday,False,False,3.2,7763.78,South-South
T2432,2023-05-17,Abuja,AB008,In-store,P9557,Fashion,Jeans,Adidas,96604.58293455547,131705.18653666085,20,2634103.730733217,1932091.6586911094,702012.0720421078,1,Transfer,17:22:03,C8430,Grace Adeniyi,M,57.0,Single,Student,Low,VIP,77.0,280,74,MegaMart Supply,14,None,SummerBlast,435924,Yes,Billboard,May,2023,Q2,Wednesday,True,True,4.0,12015.36,North-Central
T2433,2024-11-18,Kano,KA009,Online,P5972,Sports,Basketball,Nike,12320.084163674699,14876.505416398266,10,148765.05416398266,123200.84163674699,25564.212527235664,1,Transfer,8:35:40,C4982,David Aliyu,F,47.0,Married,Doctor,High,Occasional,46.0,215,66,MegaMart Supply,30,Flash Sale,MegaSaver,892677,Yes,Billboard,November,2024,Q4,Monday,False,True,4.4,3513.96,North-West
T2434,2024-05-12,Port Harcourt,PO006,In-store,P2017,Fashion,Suit,Nike,111201.26343240023,154009.3068117405,1,154009.3068117405,111201.26343240023,42808.04337934028,1,Cash,19:20:36,C5917,David Olu,F,22.0,Single,Civil Servant,High,Regular,68.0,225,49,FoodPro Distributors,7,Flash Sale,SummerBlast,644906,No,Billboard,May,2024,Q2,Sunday,False,False,4.5,540.34,South-South
T2435,2024-12-27,Ibadan,IB004,Online,P5434,Groceries,Cooking Oil,Nestle,8647.863038907626,10335.367915713628,8,82682.94332570903,69182.90431126101,13500.039014448019,1,Cash,13:09:56,C2397,David Okafor,F,32.0,Married,Teacher,High,Occasional,97.0,156,42,TechWorld Nigeria,7,Discount,NaijaDeals,908650,No,Radio,December,2024,Q4,Friday,True,True,4.2,8223.74,South-West
T2436,2024-04-21,Ibadan,IB006,In-store,P3679,Fashion,Sneakers,Nike,110696.62133716136,150643.6927021369,16,2410299.0832341905,1771145.9413945817,639153.1418396088,1,Transfer,10:32:26,C2777,David Ibrahim,F,36.0,Married,Lawyer,Medium,VIP,67.0,139,32,FoodPro Distributors,30,Discount,MegaSaver,749664,Yes,Social Media,April,2024,Q2,Sunday,True,True,3.2,7236.839999999999,South-West
T2437,2024-08-16,Port Harcourt,PO010,Online,P7418,Fashion,Dress,Puma,37823.290665201064,50672.21011286239,20,1013444.2022572479,756465.8133040213,256978.38895322662,0,Cash,18:49:46,C4971,Sarah Okafor,M,50.0,Married,Banker,High,Occasional,81.0,51,58,MegaMart Supply,30,Flash Sale,WeekendRush,274854,No,Radio,August,2024,Q3,Friday,True,True,3.6,871.53,South-South
T2438,2023-08-11,Kano,KA005,Online,P1927,Groceries,Pasta,Nestle,44732.39118590715,54169.14952866335,1,54169.14952866335,44732.39118590715,9436.758342756199,1,Cash,13:46:33,C1502,Sarah Okafor,M,47.0,Single,Banker,High,VIP,44.0,282,59,GameHub Africa,14,Discount,MegaSaver,635427,Yes,Email,August,2023,Q3,Friday,False,False,4.3,57.49,North-West
T2439,2024-01-07,Port Harcourt,PO002,In-store,P6661,Electronics,Tablet,Tecno,574920.4285738921,705135.8615173651,8,5641086.892138921,4599363.428591137,1041723.4635477839,1,Cash,9:21:07,C5541,David Agina,F,25.0,Married,Doctor,Medium,Regular,43.0,80,35,FoodPro Distributors,7,None,FestiveBonanza,468492,Yes,SMS,January,2024,Q1,Sunday,True,False,3.2,5081.84,South-South
T2440,2024-02-06,Enugu,EN005,Online,P1170,Electronics,Generator,Sony,351195.640202931,477394.4598184975,1,477394.4598184975,351195.640202931,126198.81961556646,1,POS,13:46:02,C8274,Sarah Adeniyi,F,31.0,Single,Teacher,Medium,VIP,71.0,299,71,FashionBase Ltd,14,Flash Sale,NaijaDeals,220972,No,Social Media,February,2024,Q1,Tuesday,False,True,3.6,885.48,South-East
T2441,2024-03-18,Abuja,AB010,In-store,P1244,Groceries,Sugar,Golden Penny,2380.6513067940436,2861.1398053377507,22,62945.07571743052,52374.32874946896,10570.74696796156,1,Cash,20:37:08,C9522,Aisha Okafor,M,35.0,Single,Teacher,High,Occasional,83.0,114,63,GameHub Africa,14,Loyalty Offer,WeekendRush,280608,No,Radio,March,2024,Q1,Monday,False,True,4.6,10061.6,North-Central
T2442,2024-05-04,Port Harcourt,PO007,In-store,P3435,Groceries,Beverage,Indomie,35395.09923622707,41799.70800895709,12,501596.496107485,424741.1908347248,76855.30527276022,0,POS,17:40:46,C7085,John Olu,F,33.0,Married,Civil Servant,Medium,Regular,75.0,89,74,FoodPro Distributors,7,Loyalty Offer,SummerBlast,220164,No,Email,May,2024,Q2,Saturday,False,False,4.2,876.37,South-South
T2443,2024-09-06,Abuja,AB008,In-store,P1189,Sports,Tennis Racket,Nike,13978.073390560721,17598.753915791607,4,70395.01566316643,55912.293562242885,14482.722100923544,1,Online,17:11:03,C149,Blessing Olu,F,21.0,Single,Student,Low,Occasional,84.0,112,72,MegaMart Supply,14,None,FestiveBonanza,944989,No,Billboard,September,2024,Q3,Friday,True,True,4.008321775312067,3467.96,North-Central
